SupplierID,SupplierName,ProductID,CarMaker,CarModel,CarColor,CarModelYear,CarPrice,CustomerID,CustomerName,Gender,JobTitle,City,Country,CountryCode,State,OrderDate,OrderID,ShipDate,ShipMode,Shipping,PostalCode,Sales,Quantity,Discount,CreditCardType,CustomerFeedback,LeadTimeDays,OrderMonth,FeedbackScore,RevenuePerUnit
294,Rhynoodle,436,Jaguar,XK,Blue,2006,723632.51,68391-517,Lois Braunstein,Female,Nuclear Power Engineer,Lakewood,United States,US,Washington,2019-02-05,24488-021,2019-01-06,Standard Class,Air,98498,706493.63,2,0.34,jcb,Very Good,-30,2019-02,5,353246.815
295,Aivee,4041,Pontiac,Grand Am,Fuscia,1988,511763.96,60429-369,Chandler Hawkett,Male,GIS Technical Architect,Ridgely,United States,US,Maryland,2018-08-02,15127-989,2019-01-25,Same Day,Truck,21684,981485.26,2,0.85,maestro,Okay,176,2018-08,3,490742.63
296,Twitterlist,146,Lincoln,MKZ,Violet,2007,732421.3,30142-406,Matthieu Bonifant,Male,Accountant IV,Salt Lake City,United States,US,Utah,2019-02-10,66758-054,2019-03-12,Same Day,Air,84130,941955.73,1,0.85,china-unionpay,Good,30,2019-02,4,941955.73
297,Ntag,9542,Buick,Rainier,Indigo,2005,539855.21,45802-806,Brande Sebright,Female,Project Manager,Toledo,United States,US,Ohio,2019-03-20,68400-311,2019-03-23,First Class,Truck,43605,730755.76,1,0.31,maestro,Very Bad,3,2019-03,1,730755.76
298,Demizz,8052,Mercedes-Benz,E-Class,Khaki,2007,725040.78,43269-612,Dorena Coatham,Female,Librarian,Tucson,United States,US,Arizona,2018-09-21,21695-572,2019-06-04,Standard Class,Truck,85748,735854.69,1,0.6,mastercard,Good,256,2018-09,4,735854.69
299,JumpXS,8765,Volkswagen,Passat,Mauv,2012,714281.6,55154-1855,Elladine Rivaland,Female,Executive Secretary,Buffalo,United States,US,New York,2019-01-10,60512-6350,2019-01-17,Same Day,Air,14269,908766.53,2,0.33,mastercard,Good,7,2019-01,4,454383.265
300,Flipopia,7050,Isuzu,Hombre,Crimson,1999,759318.3,49967-159,Griselda Ginnaly,Female,Sales Associate,Miami,United States,US,Florida,2018-07-06,11410-800,2019-03-08,Second Class,Air,33169,890159.82,2,0.5,jcb,Bad,245,2018-07,2,445079.91
301,Topicstorm,8739,Ford,F-Series,Goldenrod,2001,709836.01,65862-521,Joel Haverty,Male,Web Designer III,Clearwater,United States,US,Florida,2018-08-06,53808-0799,2019-06-02,Second Class,Air,34615,701426.93,2,0.53,maestro,Bad,300,2018-08,2,350713.465
302,Agimba,5596,Scion,xD,Blue,2011,558849.23,59746-211,Madonna Agge,Female,GIS Technical Architect,Pueblo,United States,US,Colorado,2019-04-23,54569-0322,2019-02-22,Second Class,Truck,81010,777353.71,1,0.65,bankcard,Very Good,-60,2019-04,5,777353.71
303,Zava,8520,Scion,xB,Pink,2005,751328.48,61047-817,Hart Martins,Male,Accounting Assistant II,Tucson,United States,US,Arizona,2019-03-09,33992-0054,2019-02-04,First Class,Air,85754,889707.79,2,0.26,visa-electron,Bad,-33,2019-03,2,444853.895
304,Skinder,5561,Acura,TL,Pink,2007,516176.1,50436-4379,Maryl Jacquemard,Female,Graphic Designer,Anderson,United States,US,South Carolina,2019-03-03,53950-7007,2019-02-15,Second Class,Air,29625,807218.78,1,0.66,switch,Very Bad,-16,2019-03,1,807218.78
305,Rooxo,8945,Buick,Century,Pink,1999,684551.32,42627-229,Sophey Chaves,Female,Information Systems Manager,Topeka,United States,US,Kansas,2018-08-04,40085-215,2019-01-08,First Class,Air,66611,914434.21,2,0.56,visa,Okay,157,2018-08,3,457217.105
306,Topicstorm,1431,Mazda,MPV,Khaki,2006,753817.77,68703-004,Renell Spacy,Female,Actuary,El Paso,United States,US,Texas,2018-11-27,16477-152,2019-04-05,First Class,Air,79905,840242.63,2,0.49,jcb,Okay,129,2018-11,3,420121.315
307,Feedbug,3923,Mercedes-Benz,M-Class,Khaki,2012,555110.84,65365-005,Augy Tindle,Male,Speech Pathologist,Phoenix,United States,US,Arizona,2018-07-06,0258-3687,2019-06-02,Same Day,Truck,85053,900762.04,1,0.36,maestro,Very Good,331,2018-07,5,900762.04
308,Latz,8702,Mitsubishi,Montero,Indigo,1999,616788.1,0641-0948,Ingelbert Huggill,Male,Assistant Media Planner,Memphis,United States,US,Tennessee,2019-06-04,66288-1300,2019-01-30,Standard Class,Air,38114,709584.53,2,0.86,jcb,Very Bad,-125,2019-06,1,354792.265
309,Jabberstorm,6693,Toyota,Highlander,Crimson,2003,587110.99,55154-3437,Sandor People,Male,Executive Secretary,Independence,United States,US,Missouri,2019-01-04,0135-0504,2019-01-11,Same Day,Truck,64054,950305.24,1,0.69,jcb,Bad,7,2019-01,2,950305.24
310,Jabbercube,4222,Buick,Park Avenue,Yellow,2002,795774.0,59779-224,Alain Kettell,Male,VP Quality Control,Cheyenne,United States,US,Wyoming,2018-11-11,10812-510,2019-01-29,Second Class,Air,82007,785863.89,2,0.43,visa-electron,Okay,79,2018-11,3,392931.945
311,Tagtune,157,GMC,Rally Wagon 1500,Indigo,1993,511962.97,0268-6635,Clayborn Matyukon,Male,Data Coordiator,Champaign,United States,US,Illinois,2019-02-04,54868-5768,2019-01-27,Same Day,Truck,61825,941761.7,2,0.44,jcb,Very Bad,-8,2019-02,1,470880.85
312,Thoughtbeat,3224,Toyota,4Runner,Pink,2000,787155.62,54569-2483,Tammy Orvis,Male,Research Associate,Flint,United States,US,Michigan,2018-08-08,10096-9182,2019-01-21,Standard Class,Air,48550,863064.52,1,0.52,visa-electron,Okay,166,2018-08,3,863064.52
313,Gabspot,1242,Dodge,Neon,Blue,2002,557648.01,16477-811,Ludwig Hovert,Male,Research Associate,Colorado Springs,United States,US,Colorado,2019-05-04,65862-526,2019-02-14,Same Day,Truck,80925,727229.7,1,0.4,bankcard,Bad,-79,2019-05,2,727229.7
314,Riffpedia,6901,GMC,Yukon XL 1500,Violet,2009,626592.77,52544-044,Rupert Ropcke,Male,Web Developer II,Lubbock,United States,US,Texas,2019-01-18,49884-650,2019-02-18,First Class,Air,79491,741782.1,2,0.41,americanexpress,Very Good,31,2019-01,5,370891.05
315,Midel,5501,Mercedes-Benz,SLK-Class,Yellow,2011,697365.8,21695-473,Ethel Abeles,Female,Accountant II,Memphis,United States,US,Tennessee,2018-10-04,0179-0155,2019-05-25,Standard Class,Truck,38143,728896.99,1,0.83,visa-electron,Very Bad,233,2018-10,1,728896.99
316,Skinte,1343,Toyota,Avalon,Violet,2002,570870.44,70253-348,Crissie Snasdell,Female,Systems Administrator III,Portland,United States,US,Oregon,2018-07-05,56062-027,2019-06-15,Second Class,Truck,97296,910628.21,1,0.58,jcb,Very Good,345,2018-07,5,910628.21
317,Avamm,3474,Lexus,CT,Teal,2011,507645.68,64406-016,Archer Cocks,Male,Structural Analysis Engineer,Minneapolis,United States,US,Minnesota,2018-11-18,76075-101,2019-01-23,Second Class,Truck,55441,707835.38,2,0.8,jcb,Okay,66,2018-11,3,353917.69
318,Kazu,4042,Subaru,Impreza,Khaki,1996,552478.67,0713-0166,Annmaria Thireau,Female,Biostatistician II,Montgomery,United States,US,Alabama,2019-02-18,63304-445,2019-03-12,Same Day,Truck,36104,967120.0,2,0.75,jcb,Bad,22,2019-02,2,483560.0
319,Wikizz,3509,Chevrolet,Cobalt SS,Green,2009,610710.37,0363-1298,Leopold Shorto,Male,Teacher,Fullerton,United States,US,California,2018-10-01,43269-834,2019-06-02,Second Class,Truck,92640,927475.94,1,0.66,visa-electron,Bad,244,2018-10,2,927475.94
320,Skiptube,8379,Chevrolet,APV,Mauv,1993,755891.68,67938-1397,Clarissa Bruniges,Female,Recruiting Manager,Aurora,United States,US,Colorado,2019-02-04,49288-0456,2019-01-08,First Class,Air,80045,801288.15,2,0.43,jcb,Good,-27,2019-02,4,400644.075
321,Zoonder,3241,Ferrari,612 Scaglietti,Turquoise,2009,695267.57,54838-144,Misha Schrader,Female,Financial Analyst,Memphis,United States,US,Tennessee,2018-12-18,54057-682,2019-01-18,Standard Class,Truck,38168,771700.35,1,0.6,jcb,Good,31,2018-12,4,771700.35
322,Skinte,8717,Hyundai,Veracruz,Khaki,2009,631171.71,53113-266,Carine Watman,Female,Statistician I,Jackson,United States,US,Tennessee,2019-02-15,35356-197,2019-02-07,Standard Class,Air,38308,701737.03,1,0.27,china-unionpay,Okay,-8,2019-02,3,701737.03
323,Digitube,1243,Nissan,Frontier,Aquamarine,2001,625121.09,0268-0807,Man Ollet,Male,Budget/Accounting Analyst III,Spring,United States,US,Texas,2019-05-23,52083-601,2019-04-02,First Class,Truck,77388,762009.87,1,0.3,jcb,Okay,-51,2019-05,3,762009.87
324,Gabcube,1732,Jeep,Comanche,Pink,1992,538437.86,58517-340,Gennifer Mor,Female,Business Systems Development Analyst,Los Angeles,United States,US,California,2019-03-02,43857-0117,2019-05-18,First Class,Air,90081,964162.52,2,0.53,diners-club-international,Bad,77,2019-03,2,482081.26
325,Eimbee,9958,Audi,4000,Fuscia,1987,648966.12,0378-6201,Thorvald Perry,Male,Senior Developer,Winston Salem,United States,US,North Carolina,2018-11-11,65044-6518,2019-03-26,First Class,Truck,27110,862363.21,2,0.75,jcb,Very Good,135,2018-11,5,431181.605
326,Skyvu,6669,Mazda,626,Aquamarine,1991,657876.89,98132-728,Normie Ghelardoni,Male,Biostatistician IV,Montpelier,United States,US,Vermont,2019-03-17,0228-2801,2019-01-02,Same Day,Truck,5609,965791.62,2,0.39,solo,Bad,-74,2019-03,2,482895.81
327,Twitterworks,5535,Volvo,C70,Goldenrod,2009,761972.23,0023-4964,Flss Darker,Female,Design Engineer,Clearwater,United States,US,Florida,2018-08-08,52054-512,2019-03-13,Same Day,Air,33763,994486.13,1,0.87,diners-club-enroute,Good,217,2018-08,4,994486.13
328,Flipopia,9086,Ford,Flex,Mauv,2012,568006.05,61657-0959,Tabbitha Redmain,Female,Geological Engineer,Clearwater,United States,US,Florida,2019-03-09,43857-0294,2019-03-16,Same Day,Truck,34620,828011.87,1,0.46,china-unionpay,Very Bad,7,2019-03,1,828011.87
329,Realmix,754,Acura,NSX,Yellow,1993,670873.16,68258-8973,Mel O'Sherin,Female,Recruiter,Memphis,United States,US,Tennessee,2018-07-24,60432-604,2019-04-22,Second Class,Air,38114,858907.73,2,0.87,visa-electron,Good,272,2018-07,4,429453.865
330,Feednation,3880,Chevrolet,Corvette,Purple,1962,600728.74,60505-0265,Linet Bastock,Female,Civil Engineer,New York City,United States,US,New York,2019-06-03,0591-5621,2019-03-17,Second Class,Air,10115,775084.2,2,0.56,diners-club-carte-blanche,Bad,-78,2019-06,2,387542.1
331,Thoughtbeat,8078,Mitsubishi,Lancer,Blue,2004,769727.99,46123-039,Dominick Holdforth,Male,Engineer IV,Baltimore,United States,US,Maryland,2019-03-08,49349-206,2019-01-01,Same Day,Air,21203,964975.62,2,0.54,jcb,Good,-66,2019-03,4,482487.81
332,Edgewire,2629,Hyundai,Elantra,Aquamarine,2006,627881.84,59779-405,Elizabet Barthot,Female,Desktop Support Technician,Fargo,United States,US,North Dakota,2018-10-23,55289-962,2019-01-06,Same Day,Air,58106,884036.61,2,0.26,china-unionpay,Very Bad,75,2018-10,1,442018.305
333,Jayo,4831,Mercedes-Benz,S-Class,Blue,1985,633339.32,0363-9170,Oliy Kelloway,Female,Senior Sales Associate,Minneapolis,United States,US,Minnesota,2019-04-03,44911-0014,2019-02-05,Standard Class,Truck,55446,938473.12,1,0.87,diners-club-enroute,Okay,-57,2019-04,3,938473.12
334,Aivee,9813,Suzuki,Daewoo Magnus,Puce,2005,701889.62,41163-120,Eudora Brumbie,Female,Automation Specialist I,Fort Worth,United States,US,Texas,2018-09-02,68828-067,2019-01-02,Standard Class,Truck,76198,708309.06,2,0.38,jcb,Very Good,122,2018-09,5,354154.53
335,Yodo,6923,Lexus,RX,Aquamarine,2002,725936.35,54569-0843,Matilda Kegan,Female,VP Sales,Chicago,United States,US,Illinois,2019-02-16,52125-531,2019-01-03,Second Class,Air,60657,956996.66,2,0.62,visa,Very Good,-44,2019-02,5,478498.33
336,Skipstorm,668,Mitsubishi,Truck,Maroon,1985,538074.63,49778-002,Agnes Woolmer,Female,Analyst Programmer,Bozeman,United States,US,Montana,2019-05-03,61601-1127,2019-03-23,Second Class,Air,59771,849317.03,1,0.4,visa,Bad,-41,2019-05,2,849317.03
337,InnoZ,8771,Dodge,Avenger,Yellow,1996,570705.28,0065-0530,Zebadiah Kewzick,Male,Media Manager III,Salt Lake City,United States,US,Utah,2018-07-12,76049-620,2019-03-27,First Class,Truck,84199,781518.73,2,0.36,jcb,Okay,258,2018-07,3,390759.365
338,Centizu,7762,Mercury,Cougar,Aquamarine,1967,726377.48,55154-4651,Jeffrey Toye,Male,Structural Engineer,Minneapolis,United States,US,Minnesota,2018-10-03,42254-065,2019-02-25,Standard Class,Air,55428,745537.8,1,0.77,jcb,Okay,145,2018-10,3,745537.8
339,Devcast,771,Buick,LaCrosse,Turquoise,2007,607930.71,0187-1221,Eric Kleinert,Male,Automation Specialist I,Salt Lake City,United States,US,Utah,2018-09-13,0573-1915,2019-06-04,Standard Class,Air,84135,707110.84,2,0.27,jcb,Very Bad,264,2018-09,1,353555.42
340,Twitterwire,596,Mazda,MPV,Green,2004,553002.61,59779-574,Emmit Loder,Male,Dental Hygienist,Knoxville,United States,US,Tennessee,2018-10-02,50436-2899,2019-03-15,Second Class,Air,37939,788921.1,1,0.51,visa,Bad,164,2018-10,2,788921.1
341,Vimbo,6739,Mitsubishi,Pajero,Orange,2004,738187.94,55289-531,Delbert Farmery,Male,Registered Nurse,Fort Lauderdale,United States,US,Florida,2018-08-25,0378-1150,2019-04-15,Same Day,Air,33330,792887.07,1,0.65,jcb,Okay,233,2018-08,3,792887.07
342,Trilith,1919,Chrysler,Crossfire Roadster,Mauv,2006,546271.67,60429-288,Robert Vicarey,Male,Nurse Practicioner,Austin,United States,US,Texas,2019-03-25,52810-702,2019-04-29,Second Class,Air,78764,851604.84,1,0.39,maestro,Very Good,35,2019-03,5,851604.84
343,Zoomzone,4349,Pontiac,Grand Prix,Aquamarine,1962,784238.63,0555-0767,Austin Milillo,Male,Systems Administrator I,Long Beach,United States,US,California,2018-12-17,68327-030,2019-04-26,Standard Class,Truck,90847,862877.87,1,0.79,jcb,Okay,130,2018-12,3,862877.87
344,Kayveo,8408,Lincoln,Mark VIII,Khaki,1994,646473.91,36987-1248,Opal Leynham,Female,Social Worker,Miami Beach,United States,US,Florida,2018-12-11,53499-5149,2019-03-01,Same Day,Air,33141,703143.18,1,0.6,jcb,Very Good,80,2018-12,5,703143.18
345,Skyba,1229,Buick,Century,Purple,1991,710688.6,30142-462,Rosemonde Gathercole,Female,GIS Technical Architect,Pittsburgh,United States,US,Pennsylvania,2018-07-13,61442-363,2019-05-02,Second Class,Air,15225,913674.43,1,0.57,jcb,Very Good,293,2018-07,5,913674.43
346,Bubbletube,9189,Bentley,Continental,Aquamarine,2008,712682.73,64159-7693,Rip Aspinell,Male,Marketing Manager,Austin,United States,US,Texas,2019-01-20,51655-439,2019-01-30,First Class,Air,78769,799003.87,1,0.56,jcb,Okay,10,2019-01,3,799003.87
347,Quamba,8847,Bentley,Continental GTC,Puce,2011,704832.56,61919-992,Perry Kirimaa,Male,Business Systems Development Analyst,Juneau,United States,US,Alaska,2019-06-06,61328-001,2019-04-14,Second Class,Air,99812,988207.53,2,0.52,laser,Good,-53,2019-06,4,494103.765
348,Twimbo,3931,Audi,5000S,Aquamarine,1987,550033.01,48951-8160,Keith Crickett,Male,Senior Editor,Durham,United States,US,North Carolina,2019-02-14,54868-6366,2019-05-31,Second Class,Truck,27710,995483.27,2,0.45,diners-club-enroute,Good,106,2019-02,4,497741.635
349,Oyondu,8713,Subaru,Impreza WRX,Fuscia,2010,732058.61,30142-733,Karolina Churcher,Female,Social Worker,Zephyrhills,United States,US,Florida,2018-12-05,0555-0286,2019-06-14,Standard Class,Air,33543,880508.47,2,0.76,jcb,Very Good,191,2018-12,5,440254.235
350,Feedmix,3617,Dodge,Intrepid,Pink,1999,796249.69,43063-051,Page Rotherforth,Female,VP Accounting,Missoula,United States,US,Montana,2018-09-27,49035-150,2019-02-27,First Class,Truck,59806,851585.1,1,0.59,diners-club-carte-blanche,Good,153,2018-09,4,851585.1
351,Feedfish,9175,Chevrolet,Caprice,Violet,1995,575973.51,50300-010,Yancy Plowell,Male,Web Designer IV,Greeley,United States,US,Colorado,2018-06-30,24236-004,2019-05-02,Same Day,Air,80638,989778.2,2,0.34,jcb,Very Good,306,2018-06,5,494889.1
352,Thoughtsphere,4233,Ford,Aspire,Orange,1996,547318.93,53603-1006,Caesar Fuzzens,Male,Junior Executive,Monticello,United States,US,Minnesota,2018-12-19,0220-9322,2019-06-16,First Class,Air,55590,773862.24,2,0.41,mastercard,Okay,179,2018-12,3,386931.12
353,Feedspan,844,Mitsubishi,Truck,Yellow,1991,509977.97,54868-4986,Wyn Grassin,Male,VP Accounting,Wilmington,United States,US,Delaware,2018-07-02,33261-460,2019-03-22,Standard Class,Air,19810,832447.02,1,0.86,diners-club-us-ca,Good,263,2018-07,4,832447.02
354,Brightdog,9303,BMW,Z4 M,Khaki,2007,755402.38,60512-6032,Jarad Briatt,Male,Office Assistant IV,Charlotte,United States,US,North Carolina,2019-03-14,63187-159,2019-01-07,Standard Class,Air,28235,902951.29,2,0.7,bankcard,Bad,-66,2019-03,2,451475.645
355,Topiczoom,8219,Volkswagen,Jetta,Orange,1995,518274.67,53877-009,Jodee Bouskill,Female,Food Chemist,Charleston,United States,US,West Virginia,2018-12-11,51452-004,2019-01-25,Second Class,Truck,25336,906612.81,1,0.42,china-unionpay,Okay,45,2018-12,3,906612.81
356,Ainyx,5712,Mercedes-Benz,S-Class,Puce,1996,552442.9,98132-710,Leontine Fante,Female,Payment Adjustment Coordinator,Spokane,United States,US,Washington,2019-04-06,56062-516,2019-04-19,Second Class,Truck,99215,710467.3,2,0.71,mastercard,Bad,13,2019-04,2,355233.65
357,Skyba,9301,Lincoln,Aviator,Orange,2004,707799.97,0178-0370,Fair Ingry,Male,Web Designer IV,Portsmouth,United States,US,New Hampshire,2019-02-08,59958-200,2019-02-21,Second Class,Truck,3804,974405.96,1,0.53,jcb,Okay,13,2019-02,3,974405.96
358,Yodo,1152,Buick,Roadmaster,Purple,1993,721342.12,50458-515,Nate Batcock,Male,Tax Accountant,Grand Junction,United States,US,Colorado,2019-03-31,43419-803,2019-01-19,Standard Class,Truck,81505,935036.58,1,0.38,diners-club-enroute,Good,-71,2019-03,4,935036.58
359,Babbleopia,9164,Mazda,626,Indigo,1990,780134.65,55111-396,Katherina Colmer,Female,Account Representative II,Miami,United States,US,Florida,2018-10-23,37205-186,2019-06-03,Same Day,Truck,33111,791753.05,1,0.57,switch,Very Bad,223,2018-10,1,791753.05
360,Bluejam,9541,Nissan,Pathfinder Armada,Turquoise,2004,707254.79,65923-703,Velma Windrus,Female,Pharmacist,Kansas City,United States,US,Missouri,2019-03-04,67457-238,2019-02-03,Standard Class,Truck,64193,786057.61,1,0.41,jcb,Okay,-29,2019-03,3,786057.61
361,Skilith,5599,Mitsubishi,Tredia,Puce,1988,711337.31,10477-7603,Glenine Abelevitz,Female,Accountant IV,Laurel,United States,US,Maryland,2018-11-28,60429-555,2019-02-24,Same Day,Truck,20709,970782.56,1,0.67,jcb,Okay,88,2018-11,3,970782.56
362,Youbridge,1601,Volkswagen,Scirocco,Purple,1985,585686.01,0555-9027,Aron Pauler,Male,Speech Pathologist,Shawnee Mission,United States,US,Kansas,2019-04-25,65663-019,2019-04-14,Second Class,Air,66210,915764.49,1,0.67,diners-club-us-ca,Okay,-11,2019-04,3,915764.49
363,Rhycero,8844,Oldsmobile,Silhouette,Aquamarine,2004,751875.79,68647-167,Dorette Deverale,Female,Marketing Assistant,Saint Paul,United States,US,Minnesota,2019-04-24,0440-1481,2019-05-30,First Class,Air,55108,845809.84,2,0.68,instapayment,Okay,36,2019-04,3,422904.92
364,Blogspan,9391,Hyundai,Elantra,Violet,1997,767048.82,15828-106,Nicola Tolchar,Male,Research Nurse,Evansville,United States,US,Indiana,2018-09-10,55910-975,2019-01-06,Standard Class,Air,47719,889264.23,2,0.56,diners-club-us-ca,Okay,118,2018-09,3,444632.115
365,Kanoodle,8801,Jaguar,S-Type,Violet,2006,669939.89,67938-0904,Brit Haville,Male,Project Manager,Bakersfield,United States,US,California,2019-02-14,0179-0128,2019-03-27,Standard Class,Air,93311,948461.94,1,0.76,diners-club-enroute,Very Good,41,2019-02,5,948461.94
366,Realbridge,8545,Lotus,Esprit,Violet,1988,667579.26,0179-0080,Ryann Kinney,Female,Accounting Assistant IV,Dallas,United States,US,Texas,2018-07-22,0264-9010,2019-01-03,Second Class,Truck,75387,886738.54,2,0.36,diners-club-enroute,Okay,165,2018-07,3,443369.27
367,Quimm,3422,Dodge,Neon,Pink,1996,588320.23,42254-305,Lorrie Grover,Female,Analog Circuit Design manager,Pensacola,United States,US,Florida,2019-03-08,64117-979,2019-01-15,Same Day,Air,32575,958091.59,2,0.67,mastercard,Bad,-52,2019-03,2,479045.795
368,Fivebridge,9001,Toyota,Corolla,Khaki,1995,679176.28,0310-0282,Darrick Naismith,Male,Senior Editor,Detroit,United States,US,Michigan,2018-08-28,52747-902,2019-01-16,Standard Class,Air,48232,854608.37,1,0.46,switch,Okay,141,2018-08,3,854608.37
369,Buzzshare,8799,Mercedes-Benz,300SD,Red,1993,669998.7,0781-5527,Florance Knapp,Female,Health Coach III,Brockton,United States,US,Massachusetts,2019-05-04,13668-344,2019-05-17,Same Day,Air,2405,784431.05,2,0.59,jcb,Bad,13,2019-05,2,392215.525
370,Jetwire,3964,Honda,Civic Si,Mauv,2006,596253.97,52584-626,Brenda Leggat,Female,Research Associate,Seattle,United States,US,Washington,2019-02-21,55154-0680,2019-04-26,Second Class,Air,98148,956331.73,2,0.66,jcb,Good,64,2019-02,4,478165.865
371,Topdrive,8461,Mazda,Miata MX-5,Pink,2012,596923.45,57664-203,Aurora Vinnick,Female,Pharmacist,South Bend,United States,US,Indiana,2019-04-17,49999-059,2019-04-11,Standard Class,Air,46699,828957.88,2,0.59,jcb,Good,-6,2019-04,4,414478.94
372,Jabberbean,3712,Chevrolet,Malibu,Mauv,1999,511513.78,21695-015,Julianne Hatliffe,Female,Information Systems Manager,Dallas,United States,US,Texas,2019-04-18,54473-231,2019-05-10,Same Day,Air,75379,847864.16,2,0.55,switch,Very Bad,22,2019-04,1,423932.08
373,Pixoboo,8033,Chevrolet,Suburban 2500,Aquamarine,2007,537180.8,10705-077,Selie Hurkett,Female,Biostatistician III,Seattle,United States,US,Washington,2018-11-27,10202-384,2019-05-22,Same Day,Truck,98140,983226.72,1,0.36,diners-club-enroute,Bad,176,2018-11,2,983226.72
374,Kwilith,7940,Audi,A4,Khaki,1998,536212.88,55316-994,Emilio Bontoft,Male,Dental Hygienist,Naples,United States,US,Florida,2018-07-31,60637-013,2019-05-01,Standard Class,Truck,34102,719805.59,2,0.37,jcb,Very Bad,274,2018-07,1,359902.795
